education-num,capital-gain,capital-loss,hours-per-week,workclass,education,marital-status,occupation,relationship,race,native-country,Sex_age,income
10.0,0.0,0.0,40.0,State-gov,Some-college,Married-civ-spouse,Adm-clerical,Wife,Black,United-States,Female_25–60,>50K
10.0,0.0,0.0,60.0,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male_25–60,<=50K
10.0,0.0,0.0,40.0,Self-emp-not-inc,Some-college,Widowed,Prof-specialty,Other-relative,White,United-States,Male_>60,<=50K
13.0,99999.0,0.0,40.0,Private,Bachelors,Never-married,Sales,Not-in-family,White,United-States,Male_<25,<=50K
16.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,United-States,Male_25–60,>50K
13.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Sales,Husband,White,United-States,Male_25–60,>50K
13.0,0.0,0.0,40.0,Federal-gov,Bachelors,Never-married,Exec-managerial,Unmarried,Black,United-States,Female_25–60,<=50K
9.0,0.0,0.0,40.0,Private,11th,Never-married,Sales,Own-child,White,United-States,Male_<25,<=50K
10.0,0.0,0.0,40.0,State-gov,Some-college,Married-civ-spouse,Prof-specialty,Wife,Black,United-States,Female_25–60,>50K
9.0,0.0,0.0,99.0,Self-emp-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,United-States,Male_25–60,<=50K
14.0,0.0,0.0,40.0,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,United-States,Female_25–60,>50K
9.0,0.0,0.0,30.0,Private,Some-college,Never-married,Tech-support,Own-child,White,United-States,Male_<25,<=50K
10.0,0.0,0.0,35.0,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Mexico,Female_25–60,<=50K
13.0,0.0,0.0,40.0,State-gov,Some-college,Divorced,Tech-support,Not-in-family,White,United-States,Male_25–60,<=50K
12.0,0.0,0.0,45.0,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Italy,Male_25–60,>50K
9.0,0.0,0.0,50.0,Private,Some-college,Never-married,Machine-op-inspct,Not-in-family,White,United-States,Male_25–60,>50K
13.0,0.0,0.0,40.0,Private,Bachelors,Widowed,Sales,Unmarried,White,United-States,Female_<25,<=50K
10.0,0.0,0.0,45.0,State-gov,Some-college,Divorced,Exec-managerial,Unmarried,White,United-States,Female_25–60,<=50K
10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,United-States,Male_25–60,<=50K
10.0,99999.0,0.0,40.0,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,United-States,Male_25–60,>50K
1.0,0.0,0.0,38.0,Private,9th,Widowed,Priv-house-serv,Unmarried,White,United-States,Female_25–60,<=50K
15.0,0.0,0.0,40.0,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,40.0,Local-gov,HS-grad,Divorced,Tech-support,Unmarried,White,United-States,Female_25–60,<=50K
8.0,0.0,0.0,50.0,Private,HS-grad,Never-married,Machine-op-inspct,Other-relative,Black,United-States,Female_25–60,<=50K
13.0,0.0,0.0,40.0,Private,Bachelors,Never-married,Other-service,Not-in-family,White,United-States,Female_<25,<=50K
13.0,0.0,0.0,40.0,Private,Bachelors,Never-married,Exec-managerial,Unmarried,White,United-States,Female_25–60,<=50K
12.0,0.0,0.0,40.0,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Other-service,Husband,White,United-States,Male_25–60,<=50K
13.0,0.0,0.0,50.0,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,United-States,Male_25–60,>50K
9.0,0.0,0.0,71.27446,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male_>60,<=50K
9.0,0.0,0.0,1.0,Private,7th-8th,Divorced,Sales,Not-in-family,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,United-States,Male_25–60,>50K
9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Sales,Own-child,White,United-States,Female_<25,<=50K
10.0,0.0,0.0,40.0,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,30.0,Local-gov,7th-8th,Never-married,Protective-serv,Unmarried,White,United-States,Male_>60,<=50K
9.0,99999.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,United-States,Male_25–60,<=50K
13.0,0.0,0.0,40.0,Private,Bachelors,Never-married,Sales,Not-in-family,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,40.0,Self-emp-not-inc,11th,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,United-States,Male_25–60,<=50K
10.0,0.0,0.0,40.0,Private,Some-college,Divorced,Sales,Not-in-family,White,United-States,Male_25–60,<=50K
1.0,0.0,0.0,50.0,Self-emp-not-inc,7th-8th,Married-civ-spouse,Farming-fishing,Husband,White,United-States,Male_25–60,<=50K
13.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male_25–60,>50K
9.0,0.0,0.0,40.0,Private,HS-grad,Divorced,Craft-repair,Husband,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,40.0,Private,Some-college,Divorced,Other-service,Not-in-family,White,United-States,Female_25–60,<=50K
9.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Mexico,Female_25–60,<=50K
14.0,0.0,0.0,38.0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Not-in-family,White,United-States,Female_25–60,>50K
10.0,0.0,0.0,40.0,Private,Some-college,Never-married,Other-service,Own-child,Black,United-States,Female_<25,<=50K
13.0,0.0,0.0,48.0,Self-emp-not-inc,Assoc-acdm,Divorced,Prof-specialty,Not-in-family,White,United-States,Female_25–60,<=50K
10.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,United-States,Female_25–60,>50K
10.0,0.0,0.0,99.0,Federal-gov,Some-college,Never-married,Sales,Not-in-family,Black,United-States,Female_25–60,<=50K
10.0,0.0,0.0,45.0,Private,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,United-States,Male_25–60,>50K
9.0,0.0,0.0,40.0,Private,HS-grad,Divorced,Machine-op-inspct,Own-child,White,United-States,Female_25–60,<=50K
16.0,0.0,0.0,40.0,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,Other,United-States,Male_25–60,<=50K
10.0,0.0,0.0,40.0,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male_25–60,<=50K
13.0,0.0,0.0,20.0,Private,Assoc-voc,Never-married,Prof-specialty,Unmarried,White,United-States,Female_25–60,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,United-States,Male_25–60,>50K
10.0,0.0,0.0,40.0,Private,HS-grad,Widowed,Exec-managerial,Not-in-family,Black,United-States,Female_25–60,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,United-States,Male_25–60,<=50K
1.0,0.0,0.0,40.0,Private,9th,Never-married,Other-service,Not-in-family,White,United-States,Female_>60,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,40.0,State-gov,HS-grad,Married-civ-spouse,Other-service,Husband,Amer-Indian-Eskimo,United-States,Male_25–60,<=50K
8.0,0.0,0.0,1.0,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,United-States,Male_<25,<=50K
9.0,0.0,0.0,40.0,Private,10th,Never-married,Handlers-cleaners,Not-in-family,Black,El-Salvador,Male_25–60,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,46.0,Private,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,El-Salvador,Male_25–60,<=50K
13.0,0.0,0.0,99.0,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,United-States,Male_25–60,<=50K
14.0,0.0,0.0,48.0,Private,Masters,Divorced,Prof-specialty,Not-in-family,White,Outlying-US(Guam-USVI-etc),Male_25–60,>50K
10.0,0.0,0.0,60.0,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,India,Male_25–60,<=50K
10.0,0.0,0.0,40.0,Federal-gov,Assoc-voc,Married-civ-spouse,Adm-clerical,Husband,White,United-States,Male_25–60,>50K
13.0,0.0,0.0,30.0,Private,Bachelors,Never-married,Protective-serv,Unmarried,Black,United-States,Female_<25,<=50K
10.0,0.0,0.0,40.0,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Husband,White,United-States,Male_>60,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,United-States,Male_>60,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Priv-house-serv,Unmarried,Black,United-States,Female_25–60,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Sales,Wife,White,United-States,Female_25–60,>50K
14.0,0.0,0.0,40.0,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male_25–60,>50K
9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,United-States,Male_25–60,>50K
12.0,0.0,0.0,25.0,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,United-States,Female_<25,<=50K
9.0,0.0,0.0,40.0,Private,12th,Married-civ-spouse,Tech-support,Husband,Black,United-States,Male_25–60,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,United-States,Male_<25,<=50K
13.0,0.0,0.0,40.0,Private,Masters,Divorced,Prof-specialty,Unmarried,White,United-States,Male_25–60,<=50K
13.0,0.0,0.0,40.0,Local-gov,Bachelors,Never-married,Prof-specialty,Own-child,White,United-States,Female_25–60,<=50K
13.0,0.0,0.0,44.0,Private,Assoc-voc,Never-married,Sales,Not-in-family,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,40.0,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,United-States,Female_25–60,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male_25–60,<=50K
10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,Black,United-States,Female_25–60,>50K
9.0,0.0,0.0,40.0,Private,5th-6th,Married-civ-spouse,Priv-house-serv,Husband,Asian-Pac-Islander,United-States,Male_25–60,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Mexico,Male_25–60,<=50K
10.0,0.0,0.0,45.0,Self-emp-not-inc,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Philippines,Male_25–60,<=50K
9.0,0.0,0.0,40.0,State-gov,Some-college,Never-married,Adm-clerical,Own-child,White,United-States,Female_<25,<=50K
11.0,0.0,0.0,40.0,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male_25–60,<=50K
10.0,0.0,0.0,40.0,Private,Bachelors,Never-married,Machine-op-inspct,Own-child,White,United-States,Male_<25,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Divorced,Craft-repair,Husband,Black,United-States,Male_25–60,<=50K
9.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Adm-clerical,Own-child,Black,United-States,Female_25–60,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,Black,United-States,Male_25–60,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,1.0,Federal-gov,Some-college,Never-married,Adm-clerical,Own-child,Black,United-States,Female_<25,<=50K
6.0,0.0,0.0,36.0,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,Black,United-States,Female_25–60,<=50K
12.0,0.0,0.0,40.0,Self-emp-not-inc,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male_25–60,<=50K
13.0,0.0,0.0,40.0,Private,Bachelors,Never-married,Sales,Not-in-family,Amer-Indian-Eskimo,United-States,Male_25–60,<=50K
12.0,0.0,0.0,45.0,Private,Bachelors,Married-civ-spouse,Tech-support,Husband,White,United-States,Male_25–60,<=50K
12.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male_25–60,>50K
13.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Black,United-States,Female_25–60,>50K
13.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,United-States,Male_25–60,>50K
9.0,0.0,0.0,40.0,Private,Some-college,Widowed,Other-service,Not-in-family,White,United-States,Female_25–60,<=50K
9.0,0.0,0.0,20.0,Private,HS-grad,Never-married,Sales,Own-child,White,United-States,Male_<25,<=50K
13.0,0.0,0.0,40.0,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,United-States,Male_25–60,>50K
11.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,United-States,Male_25–60,>50K
11.0,0.0,0.0,40.0,Local-gov,Bachelors,Married-spouse-absent,Exec-managerial,Not-in-family,Black,United-States,Female_25–60,>50K
10.0,0.0,0.0,20.0,Private,Some-college,Divorced,Sales,Own-child,White,United-States,Female_<25,<=50K
10.0,0.0,0.0,48.0,Private,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,United-States,Male_25–60,<=50K
13.0,0.0,0.0,40.0,Private,Assoc-acdm,Never-married,Adm-clerical,Not-in-family,White,United-States,Female_25–60,<=50K
6.0,0.0,0.0,99.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male_25–60,<=50K
9.0,0.0,3770.0,40.0,Private,1st-4th,Married-civ-spouse,Machine-op-inspct,Husband,White,India,Male_25–60,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Divorced,Other-service,Not-in-family,White,United-States,Female_>60,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Widowed,Machine-op-inspct,Unmarried,White,El-Salvador,Female_25–60,<=50K
9.0,0.0,0.0,45.0,State-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male_25–60,<=50K
9.0,0.0,3770.0,55.0,Self-emp-inc,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,United-States,Male_25–60,<=50K
10.0,0.0,0.0,40.0,Federal-gov,Some-college,Married-civ-spouse,Other-service,Husband,White,United-States,Male_25–60,>50K
9.0,0.0,0.0,40.0,Private,12th,Never-married,Handlers-cleaners,Own-child,White,United-States,Male_<25,<=50K
16.0,0.0,0.0,40.0,Private,Masters,Never-married,Sales,Own-child,White,United-States,Female_25–60,>50K
10.0,0.0,0.0,40.0,Private,HS-grad,Divorced,Sales,Other-relative,White,United-States,Female_25–60,<=50K
9.0,0.0,0.0,1.0,Self-emp-not-inc,11th,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male_>60,<=50K
1.0,0.0,3770.0,40.0,Private,7th-8th,Married-spouse-absent,Other-service,Not-in-family,White,Columbia,Female_25–60,<=50K
10.0,0.0,0.0,40.0,Private,Some-college,Separated,Other-service,Unmarried,Black,United-States,Male_25–60,<=50K
10.0,0.0,0.0,48.0,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,United-States,Female_25–60,<=50K
13.0,0.0,0.0,50.0,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,United-States,Male_25–60,>50K
1.0,0.0,0.0,40.0,Private,10th,Never-married,Machine-op-inspct,Other-relative,White,United-States,Male_<25,<=50K
13.0,0.0,0.0,40.0,Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male_25–60,>50K
10.0,0.0,0.0,40.0,Private,Some-college,Divorced,Other-service,Not-in-family,Black,United-States,Female_25–60,>50K
13.0,0.0,0.0,45.0,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male_25–60,>50K
11.0,0.0,0.0,40.0,Private,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,United-States,Female_25–60,>50K
10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male_25–60,<=50K
13.0,0.0,0.0,40.0,Private,Bachelors,Never-married,Exec-managerial,Own-child,White,United-States,Female_25–60,<=50K
12.0,0.0,0.0,45.0,Private,Bachelors,Never-married,Tech-support,Not-in-family,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Wife,Black,United-States,Male_25–60,>50K
9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Sales,Not-in-family,White,United-States,Male_<25,<=50K
13.0,0.0,0.0,40.0,Private,Bachelors,Never-married,Handlers-cleaners,Own-child,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,40.0,Local-gov,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,United-States,Male_25–60,<=50K
6.0,0.0,0.0,50.0,Private,HS-grad,Never-married,Sales,Own-child,White,United-States,Male_<25,<=50K
10.0,0.0,0.0,40.0,Private,Some-college,Never-married,Tech-support,Own-child,Black,United-States,Male_25–60,<=50K
9.0,0.0,0.0,40.0,Private,9th,Divorced,Handlers-cleaners,Not-in-family,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,40.0,Private,7th-8th,Never-married,Other-service,Not-in-family,White,United-States,Female_25–60,<=50K
9.0,0.0,0.0,40.0,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Mexico,Female_25–60,<=50K
16.0,0.0,0.0,40.0,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,South,Male_25–60,<=50K
9.0,0.0,0.0,45.0,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,United-States,Male_25–60,<=50K
10.0,0.0,0.0,40.0,Private,Some-college,Divorced,Craft-repair,Unmarried,White,United-States,Male_>60,<=50K
10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male_25–60,>50K
10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male_25–60,>50K
9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,United-States,Female_25–60,>50K
9.0,0.0,0.0,40.0,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,United-States,Female_25–60,<=50K
13.0,0.0,0.0,50.0,Private,Bachelors,Divorced,Adm-clerical,Unmarried,White,United-States,Female_25–60,>50K
13.0,0.0,0.0,40.0,Private,Assoc-acdm,Married-civ-spouse,Other-service,Husband,White,United-States,Male_25–60,<=50K
10.0,0.0,0.0,40.0,Private,Some-college,Divorced,Prof-specialty,Not-in-family,White,United-States,Female_<25,<=50K
11.0,0.0,0.0,36.0,Local-gov,Some-college,Widowed,Protective-serv,Own-child,White,United-States,Female_>60,<=50K
10.0,0.0,0.0,37.0,Private,Some-college,Never-married,Other-service,Own-child,Asian-Pac-Islander,United-States,Female_25–60,<=50K
12.0,99999.0,0.0,50.0,Federal-gov,Some-college,Divorced,Prof-specialty,Wife,White,United-States,Male_25–60,>50K
13.0,0.0,0.0,40.0,Private,Assoc-voc,Married-civ-spouse,Sales,Husband,White,United-States,Male_25–60,<=50K
7.0,0.0,0.0,40.0,Private,11th,Married-civ-spouse,Handlers-cleaners,Husband,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,40.0,State-gov,HS-grad,Never-married,Other-service,Unmarried,Black,United-States,Female_25–60,<=50K
9.0,0.0,0.0,20.0,Private,11th,Widowed,Other-service,Own-child,White,United-States,Female_<25,<=50K
13.0,0.0,0.0,40.0,Private,Assoc-acdm,Never-married,Craft-repair,Not-in-family,White,United-States,Male_<25,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,United-States,Male_25–60,>50K
10.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,United-States,Male_25–60,<=50K
13.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Unmarried,White,United-States,Female_25–60,>50K
10.0,0.0,0.0,99.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male_25–60,<=50K
10.0,0.0,0.0,48.96105,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,United-States,Male_25–60,<=50K
10.0,0.0,0.0,40.0,Federal-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,United-States,Male_25–60,>50K
9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Sales,Not-in-family,Black,Mexico,Female_25–60,<=50K
9.0,0.0,0.0,1.0,Self-emp-not-inc,12th,Never-married,Adm-clerical,Not-in-family,White,United-States,Male_>60,<=50K
13.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,Black,United-States,Female_25–60,>50K
13.0,0.0,0.0,99.0,Private,Bachelors,Never-married,Sales,Not-in-family,White,United-States,Female_25–60,<=50K
9.0,0.0,0.0,40.0,Self-emp-inc,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,United-States,Male_<25,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male_25–60,<=50K
12.0,0.0,0.0,40.0,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male_25–60,>50K
9.0,0.0,0.0,1.0,Private,11th,Never-married,Adm-clerical,Own-child,White,United-States,Female_<25,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,United-States,Male_25–60,<=50K
11.0,0.0,0.0,28.002377,Private,Bachelors,Divorced,Sales,Unmarried,White,United-States,Female_25–60,<=50K
9.0,0.0,0.0,50.0,Self-emp-not-inc,HS-grad,Widowed,Sales,Not-in-family,White,United-States,Male_25–60,<=50K
13.0,0.0,0.0,45.0,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,United-States,Female_<25,<=50K
9.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,43.0,Private,HS-grad,Divorced,Tech-support,Not-in-family,White,United-States,Male_25–60,<=50K
1.0,0.0,0.0,25.0,Private,9th,Divorced,Other-service,Unmarried,Black,El-Salvador,Female_>60,<=50K
9.0,0.0,0.0,35.0,Local-gov,HS-grad,Married-civ-spouse,Other-service,Wife,Black,United-States,Female_25–60,<=50K
12.0,0.0,0.0,48.0,Private,Assoc-voc,Divorced,Tech-support,Unmarried,White,United-States,Female_25–60,>50K
12.0,0.0,0.0,1.0,Private,Some-college,Never-married,Prof-specialty,Own-child,White,United-States,Female_<25,<=50K
14.0,0.0,0.0,55.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male_25–60,>50K
11.0,0.0,0.0,40.0,Local-gov,Assoc-acdm,Divorced,Prof-specialty,Not-in-family,Black,United-States,Male_25–60,<=50K
12.0,0.0,0.0,99.0,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Sales,Husband,White,United-States,Male_25–60,>50K
9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Handlers-cleaners,Other-relative,White,Philippines,Male_<25,<=50K
1.0,0.0,0.0,40.0,Private,12th,Divorced,Craft-repair,Own-child,White,Mexico,Male_25–60,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,Black,United-States,Male_25–60,<=50K
13.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Canada,Male_25–60,>50K
9.0,0.0,0.0,1.0,Private,HS-grad,Widowed,Sales,Own-child,White,United-States,Female_<25,<=50K
1.0,0.0,0.0,40.0,Private,7th-8th,Never-married,Other-service,Not-in-family,White,Puerto-Rico,Female_25–60,<=50K
12.0,0.0,0.0,40.0,Local-gov,Assoc-voc,Widowed,Prof-specialty,Unmarried,White,United-States,Female_25–60,<=50K
14.0,0.0,0.0,45.0,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,United-States,Male_25–60,>50K
13.0,0.0,0.0,40.0,Federal-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,Black,United-States,Male_25–60,>50K
14.0,0.0,0.0,40.0,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,United-States,Male_25–60,>50K
12.0,0.0,0.0,40.0,Private,Assoc-acdm,Never-married,Sales,Own-child,White,Mexico,Male_<25,<=50K
11.0,0.0,0.0,40.0,Private,Some-college,Never-married,Adm-clerical,Own-child,Black,United-States,Male_25–60,<=50K
9.0,0.0,0.0,40.0,Local-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Divorced,Transport-moving,Not-in-family,Black,United-States,Male_25–60,<=50K
10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Sales,Husband,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,40.0,Private,12th,Never-married,Craft-repair,Not-in-family,White,United-States,Male_<25,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Sales,Own-child,Asian-Pac-Islander,Mexico,Female_25–60,<=50K
