education-num,capital-gain,capital-loss,hours-per-week,workclass,education,marital-status,occupation,relationship,race,native-country,Sex_age,income
9.0,0.0,0.0,40.0,Self-emp-not-inc,HS-grad,Never-married,Farming-fishing,Not-in-family,White,United-States,Male_<25,<=50K
12.0,0.0,0.0,45.0,Private,Assoc-acdm,Never-married,Adm-clerical,Not-in-family,White,United-States,Male_25–60,<=50K
10.0,0.0,0.0,40.0,Private,Some-college,Divorced,Sales,Not-in-family,White,United-States,Female_25–60,<=50K
6.0,0.0,0.0,40.0,Local-gov,9th,Married-civ-spouse,Craft-repair,Husband,Black,United-States,Male_25–60,<=50K
10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male_25–60,<=50K
10.0,0.0,0.0,40.0,Private,Assoc-voc,Married-civ-spouse,Adm-clerical,Wife,White,United-States,Female_25–60,<=50K
13.0,0.0,0.0,40.0,State-gov,Bachelors,Married-civ-spouse,Farming-fishing,Husband,White,United-States,Male_25–60,<=50K
13.0,0.0,0.0,44.0,Private,Bachelors,Never-married,Prof-specialty,Unmarried,White,United-States,Female_25–60,<=50K
10.0,0.0,3770.0,40.0,Private,Some-college,Married-civ-spouse,Sales,Husband,White,United-States,Male_25–60,>50K
12.0,0.0,0.0,40.0,Private,Bachelors,Never-married,Craft-repair,Not-in-family,White,United-States,Male_<25,<=50K
8.0,0.0,0.0,40.0,Private,9th,Never-married,Transport-moving,Not-in-family,Black,United-States,Male_25–60,<=50K
13.0,0.0,0.0,30.0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,United-States,Male_25–60,>50K
9.0,0.0,0.0,40.0,State-gov,HS-grad,Never-married,Other-service,Not-in-family,Black,United-States,Female_25–60,<=50K
10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,Black,United-States,Female_25–60,>50K
11.0,0.0,0.0,40.0,Local-gov,Assoc-voc,Divorced,Protective-serv,Own-child,White,United-States,Female_>60,<=50K
9.0,0.0,0.0,40.0,Private,12th,Separated,Other-service,Unmarried,Asian-Pac-Islander,Mexico,Female_25–60,<=50K
9.0,0.0,0.0,15.0,Private,HS-grad,Never-married,Other-service,Own-child,White,United-States,Female_<25,<=50K
13.0,0.0,0.0,40.0,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,United-States,Male_25–60,>50K
10.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male_25–60,>50K
1.0,0.0,0.0,40.0,Private,10th,Never-married,Other-service,Not-in-family,Amer-Indian-Eskimo,United-States,Male_<25,<=50K
9.0,0.0,0.0,40.0,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male_25–60,>50K
9.0,0.0,0.0,37.0,Private,HS-grad,Never-married,Sales,Not-in-family,White,United-States,Female_<25,<=50K
13.0,0.0,0.0,40.0,State-gov,Assoc-acdm,Divorced,Exec-managerial,Not-in-family,White,United-States,Female_25–60,<=50K
1.0,0.0,0.0,35.0,Private,9th,Never-married,Handlers-cleaners,Not-in-family,White,United-States,Male_<25,<=50K
13.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male_25–60,>50K
11.0,0.0,0.0,40.0,Local-gov,Doctorate,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male_25–60,>50K
11.0,0.0,0.0,25.0,Private,Bachelors,Divorced,Sales,Not-in-family,White,United-States,Male_25–60,<=50K
11.0,0.0,0.0,40.0,Private,Assoc-voc,Divorced,Exec-managerial,Unmarried,White,United-States,Female_25–60,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,United-States,Male_25–60,<=50K
11.0,0.0,0.0,40.0,Private,Bachelors,Separated,Exec-managerial,Not-in-family,White,Canada,Female_25–60,>50K
10.0,0.0,0.0,40.0,Private,Assoc-voc,Never-married,Craft-repair,Not-in-family,White,United-States,Male_25–60,<=50K
12.0,0.0,0.0,40.0,Self-emp-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,United-States,Male_25–60,>50K
9.0,0.0,0.0,99.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,United-States,Male_25–60,<=50K
12.0,0.0,0.0,40.0,Private,Some-college,Never-married,Exec-managerial,Not-in-family,White,United-States,Male_25–60,<=50K
13.0,0.0,0.0,1.0,State-gov,Bachelors,Never-married,Adm-clerical,Own-child,White,United-States,Female_<25,<=50K
9.0,0.0,0.0,1.0,Self-emp-not-inc,HS-grad,Widowed,Other-service,Unmarried,White,United-States,Male_>60,<=50K
9.0,0.0,0.0,37.0,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,United-States,Female_<25,<=50K
10.0,0.0,0.0,44.0,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Cuba,Male_<25,<=50K
10.0,0.0,0.0,1.0,Private,Some-college,Never-married,Other-service,Own-child,Black,United-States,Female_<25,<=50K
13.0,0.0,0.0,38.0,Local-gov,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Ireland,Female_25–60,>50K
9.0,0.0,0.0,40.0,Private,Some-college,Never-married,Machine-op-inspct,Own-child,White,United-States,Male_<25,<=50K
10.0,0.0,0.0,40.0,Private,Some-college,Never-married,Prof-specialty,Own-child,White,United-States,Female_<25,<=50K
12.0,0.0,0.0,25.0,Private,Some-college,Separated,Tech-support,Unmarried,White,United-States,Female_25–60,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Mexico,Male_25–60,<=50K
10.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male_25–60,<=50K
10.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Sales,Husband,Black,United-States,Male_25–60,>50K
6.0,0.0,0.0,40.0,Private,9th,Married-civ-spouse,Handlers-cleaners,Husband,White,United-States,Male_25–60,<=50K
10.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Prof-specialty,Own-child,White,United-States,Female_<25,<=50K
9.0,0.0,0.0,35.0,Private,HS-grad,Widowed,Other-service,Own-child,Black,United-States,Female_<25,<=50K
9.0,0.0,0.0,40.0,Private,7th-8th,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male_25–60,<=50K
10.0,0.0,0.0,40.0,Federal-gov,Assoc-voc,Divorced,Exec-managerial,Unmarried,Black,United-States,Female_25–60,>50K
13.0,0.0,0.0,50.0,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,United-States,Male_25–60,>50K
9.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Mexico,Male_25–60,<=50K
10.0,0.0,0.0,40.0,Private,Some-college,Never-married,Other-service,Other-relative,White,United-States,Male_25–60,<=50K
10.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,United-States,Male_<25,<=50K
10.0,0.0,0.0,40.0,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Mexico,Male_25–60,<=50K
9.0,0.0,0.0,45.0,Private,11th,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male_25–60,<=50K
11.0,0.0,0.0,40.0,Private,Assoc-voc,Divorced,Craft-repair,Not-in-family,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,United-States,Male_<25,<=50K
10.0,0.0,0.0,40.0,State-gov,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,United-States,Male_25–60,>50K
9.0,0.0,0.0,40.0,Local-gov,12th,Married-civ-spouse,Protective-serv,Husband,White,United-States,Male_25–60,<=50K
10.0,0.0,0.0,99.0,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,United-States,Male_25–60,>50K
10.0,0.0,0.0,45.0,Private,Assoc-acdm,Never-married,Adm-clerical,Own-child,White,France,Male_<25,<=50K
10.0,0.0,0.0,32.0,Private,Some-college,Married-civ-spouse,Sales,Husband,White,United-States,Male_25–60,>50K
10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,40.0,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,United-States,Male_25–60,<=50K
13.0,0.0,0.0,40.0,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,White,United-States,Female_25–60,<=50K
10.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,United-States,Male_25–60,<=50K
16.0,0.0,0.0,99.0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,United-States,Male_25–60,>50K
10.0,0.0,0.0,40.0,Self-emp-inc,HS-grad,Divorced,Sales,Not-in-family,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male_25–60,<=50K
10.0,0.0,0.0,1.0,Private,Some-college,Never-married,Sales,Own-child,White,United-States,Female_<25,<=50K
10.0,0.0,0.0,40.0,State-gov,Some-college,Divorced,Exec-managerial,Wife,White,United-States,Female_25–60,>50K
15.0,0.0,0.0,40.0,Private,Masters,Never-married,Protective-serv,Own-child,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,40.0,Private,12th,Divorced,Priv-house-serv,Unmarried,White,Mexico,Female_25–60,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Divorced,Other-service,Unmarried,White,United-States,Female_25–60,<=50K
7.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,El-Salvador,Male_25–60,<=50K
13.0,0.0,0.0,40.0,Local-gov,Bachelors,Divorced,Prof-specialty,Not-in-family,White,United-States,Female_25–60,<=50K
10.0,0.0,0.0,99.0,Self-emp-not-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male_25–60,<=50K
11.0,0.0,0.0,35.0,Private,Some-college,Separated,Sales,Unmarried,White,United-States,Female_25–60,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Separated,Machine-op-inspct,Unmarried,Black,United-States,Female_>60,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Other-service,Not-in-family,White,United-States,Female_<25,<=50K
13.0,0.0,0.0,40.0,Local-gov,Assoc-acdm,Married-civ-spouse,Protective-serv,Husband,White,United-States,Male_25–60,<=50K
10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,United-States,Male_25–60,<=50K
10.0,0.0,0.0,1.0,Private,Assoc-acdm,Never-married,Protective-serv,Own-child,Black,United-States,Female_<25,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Other-service,Own-child,Asian-Pac-Islander,United-States,Male_25–60,<=50K
13.0,99999.0,0.0,40.0,Private,Bachelors,Never-married,Tech-support,Not-in-family,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,40.0,State-gov,HS-grad,Divorced,Exec-managerial,Unmarried,Black,United-States,Male_25–60,<=50K
7.0,0.0,0.0,40.0,Private,10th,Never-married,Farming-fishing,Own-child,White,United-States,Male_<25,<=50K
12.0,0.0,0.0,1.0,Private,Some-college,Never-married,Sales,Own-child,White,United-States,Female_<25,<=50K
9.0,0.0,0.0,1.0,Local-gov,HS-grad,Divorced,Adm-clerical,Unmarried,White,United-States,Female_>60,<=50K
10.0,0.0,0.0,30.0,Private,Some-college,Never-married,Adm-clerical,Own-child,White,United-States,Female_<25,<=50K
13.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,United-States,Female_25–60,>50K
13.0,0.0,0.0,50.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male_25–60,>50K
14.0,0.0,0.0,52.0,Local-gov,Bachelors,Never-married,Prof-specialty,Own-child,White,United-States,Female_25–60,<=50K
1.0,0.0,0.0,40.0,Private,11th,Never-married,Transport-moving,Husband,White,Mexico,Male_<25,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male_25–60,<=50K
10.0,0.0,0.0,40.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,United-States,Male_25–60,>50K
13.0,0.0,3770.0,45.0,Federal-gov,Bachelors,Never-married,Exec-managerial,Not-in-family,White,United-States,Male_25–60,>50K
9.0,0.0,0.0,55.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Other-relative,White,United-States,Male_25–60,<=50K
10.0,0.0,0.0,40.0,Self-emp-not-inc,Bachelors,Separated,Craft-repair,Not-in-family,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,45.0,Federal-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male_25–60,<=50K
10.0,0.0,0.0,5.0417695,Self-emp-inc,Some-college,Never-married,Sales,Other-relative,White,United-States,Female_<25,<=50K
12.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,United-States,Male_25–60,>50K
8.0,0.0,0.0,71.70139,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Transport-moving,Own-child,White,United-States,Male_<25,<=50K
9.0,0.0,0.0,40.0,State-gov,Some-college,Never-married,Other-service,Not-in-family,White,Vietnam,Male_<25,<=50K
10.0,0.0,0.0,40.0,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male_25–60,<=50K
13.0,0.0,0.0,50.0,Self-emp-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,United-States,Male_25–60,>50K
10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,Asian-Pac-Islander,United-States,Male_25–60,<=50K
9.0,0.0,0.0,40.0,Local-gov,HS-grad,Never-married,Craft-repair,Own-child,White,United-States,Male_<25,<=50K
10.0,99999.0,0.0,46.02474,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Other-service,Husband,Other,Japan,Male_25–60,<=50K
10.0,0.0,0.0,40.0,Private,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,United-States,Male_25–60,>50K
13.0,0.0,0.0,40.0,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Mexico,Male_25–60,<=50K
10.0,0.0,0.0,40.0,Local-gov,Some-college,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,40.0,Local-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male_25–60,<=50K
13.0,0.0,0.0,40.0,Self-emp-not-inc,Bachelors,Married-civ-spouse,Protective-serv,Husband,White,United-States,Male_25–60,>50K
13.0,0.0,293.6244,40.0,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,United-States,Male_25–60,>50K
14.0,0.0,0.0,99.0,Private,Bachelors,Never-married,Craft-repair,Not-in-family,White,Cuba,Male_25–60,<=50K
13.0,0.0,0.0,99.0,Federal-gov,Bachelors,Never-married,Sales,Not-in-family,White,United-States,Female_25–60,<=50K
11.0,0.0,0.0,45.0,Private,Some-college,Never-married,Adm-clerical,Unmarried,White,United-States,Female_<25,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Exec-managerial,Not-in-family,White,United-States,Male_<25,<=50K
4.0,0.0,0.0,40.0,Private,12th,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,60.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Mexico,Male_25–60,<=50K
10.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,United-States,Male_25–60,<=50K
14.0,0.0,0.0,40.0,Private,Bachelors,Never-married,Other-service,Not-in-family,White,United-States,Male_<25,<=50K
10.0,0.0,0.0,60.0,Private,Some-college,Never-married,Sales,Own-child,White,United-States,Male_25–60,>50K
10.0,0.0,0.0,40.0,Local-gov,Some-college,Divorced,Prof-specialty,Wife,White,United-States,Male_25–60,<=50K
10.0,0.0,0.0,40.0,Private,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Husband,Black,United-States,Male_25–60,<=50K
13.0,0.0,0.0,50.0,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,United-States,Male_25–60,>50K
9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Divorced,Other-service,Not-in-family,White,United-States,Female_<25,<=50K
13.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Female_25–60,>50K
13.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,40.0,Local-gov,HS-grad,Never-married,Adm-clerical,Own-child,Amer-Indian-Eskimo,United-States,Male_25–60,<=50K
12.0,0.0,0.0,50.0,Private,Assoc-acdm,Never-married,Adm-clerical,Own-child,White,United-States,Female_25–60,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Black,United-States,Male_25–60,<=50K
9.0,0.0,0.0,40.0,Local-gov,HS-grad,Divorced,Adm-clerical,Unmarried,White,United-States,Female_25–60,<=50K
13.0,0.0,0.0,40.0,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,40.0,Federal-gov,HS-grad,Never-married,Other-service,Not-in-family,Black,Yugoslavia,Female_25–60,<=50K
10.0,0.0,0.0,20.0,State-gov,Some-college,Married-civ-spouse,Other-service,Own-child,White,United-States,Male_>60,<=50K
13.0,0.0,0.0,40.0,Private,Bachelors,Never-married,Prof-specialty,Unmarried,Black,United-States,Female_25–60,<=50K
10.0,0.0,0.0,40.0,Private,Assoc-voc,Never-married,Prof-specialty,Not-in-family,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,40.0,Private,12th,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Haiti,Male_25–60,<=50K
1.0,0.0,0.0,40.0,Private,11th,Never-married,Priv-house-serv,Not-in-family,White,Mexico,Female_<25,<=50K
10.0,0.0,0.0,40.0,Private,Some-college,Never-married,Sales,Other-relative,White,El-Salvador,Female_25–60,<=50K
10.0,0.0,0.0,40.0,Private,Some-college,Divorced,Craft-repair,Not-in-family,Black,United-States,Male_25–60,<=50K
10.0,0.0,3770.0,50.0,Private,Assoc-voc,Married-civ-spouse,Sales,Husband,White,United-States,Male_25–60,>50K
9.0,0.0,0.0,40.0,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,United-States,Female_25–60,<=50K
10.0,0.0,0.0,40.0,Private,Assoc-voc,Divorced,Craft-repair,Not-in-family,White,United-States,Male_25–60,<=50K
9.0,0.0,3770.0,40.0,Private,HS-grad,Never-married,Other-service,Own-child,White,United-States,Male_25–60,<=50K
10.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,United-States,Male_25–60,<=50K
1.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,United-States,Male_25–60,<=50K
13.0,0.0,0.0,99.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male_25–60,>50K
9.0,0.0,0.0,1.0,Self-emp-not-inc,11th,Never-married,Other-service,Not-in-family,White,United-States,Male_<25,<=50K
6.0,0.0,0.0,40.0,Self-emp-not-inc,9th,Never-married,Farming-fishing,Not-in-family,White,United-States,Male_25–60,<=50K
10.0,0.0,0.0,16.0,Private,Some-college,Never-married,Adm-clerical,Own-child,White,United-States,Male_<25,<=50K
12.0,0.0,0.0,45.0,Federal-gov,Bachelors,Divorced,Other-service,Not-in-family,Black,United-States,Female_25–60,<=50K
9.0,0.0,0.0,40.0,Private,9th,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male_25–60,<=50K
13.0,0.0,0.0,25.0,Private,Bachelors,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Taiwan,Female_25–60,<=50K
13.0,0.0,0.0,40.0,Private,Assoc-acdm,Never-married,Sales,Own-child,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,United-States,Female_<25,<=50K
12.0,0.0,0.0,40.0,Private,Assoc-voc,Divorced,Prof-specialty,Unmarried,White,United-States,Female_25–60,<=50K
10.0,0.0,0.0,40.0,Federal-gov,Some-college,Never-married,Adm-clerical,Not-in-family,White,United-States,Female_<25,<=50K
13.0,0.0,0.0,40.0,Private,Bachelors,Never-married,Sales,Not-in-family,White,United-States,Male_25–60,<=50K
10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male_25–60,<=50K
13.0,0.0,0.0,40.0,Self-emp-inc,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,United-States,Female_25–60,<=50K
10.0,0.0,0.0,40.0,Private,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Husband,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,40.0,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,United-States,Male_25–60,>50K
11.0,0.0,0.0,40.0,Private,Some-college,Never-married,Handlers-cleaners,Not-in-family,White,United-States,Male_<25,<=50K
6.283938,0.0,0.0,44.0,Private,HS-grad,Divorced,Transport-moving,Husband,White,United-States,Male_25–60,<=50K
10.0,0.0,0.0,40.0,State-gov,Assoc-voc,Married-civ-spouse,Exec-managerial,Wife,White,United-States,Female_25–60,>50K
10.0,7688.0,0.0,99.0,State-gov,Bachelors,Separated,Adm-clerical,Unmarried,Asian-Pac-Islander,Japan,Female_25–60,<=50K
1.0,0.0,0.0,40.0,Private,7th-8th,Married-civ-spouse,Other-service,Husband,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Handlers-cleaners,Not-in-family,Black,United-States,Male_<25,<=50K
10.0,0.0,0.0,40.0,Self-emp-inc,Some-college,Married-civ-spouse,Sales,Husband,White,United-States,Male_25–60,>50K
10.0,99999.0,0.0,48.0,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,United-States,Male_25–60,>50K
9.0,0.0,0.0,40.0,State-gov,HS-grad,Never-married,Other-service,Unmarried,Black,Jamaica,Female_25–60,<=50K
13.0,0.0,0.0,35.0,Federal-gov,Some-college,Never-married,Prof-specialty,Not-in-family,White,United-States,Female_25–60,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Transport-moving,Wife,White,United-States,Female_25–60,<=50K
4.0,0.0,0.0,48.0,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,United-States,Male_25–60,<=50K
9.0,0.0,0.0,45.0,Local-gov,Prof-school,Married-civ-spouse,Other-service,Husband,White,Peru,Male_25–60,>50K
9.0,0.0,0.0,40.0,State-gov,10th,Widowed,Other-service,Unmarried,White,United-States,Female_25–60,<=50K
9.0,0.0,0.0,40.0,Private,11th,Married-civ-spouse,Other-service,Husband,White,United-States,Male_25–60,<=50K
13.0,0.0,3770.0,99.0,Private,Bachelors,Divorced,Tech-support,Not-in-family,White,United-States,Female_25–60,>50K
9.0,0.0,0.0,45.0,Private,HS-grad,Divorced,Adm-clerical,Unmarried,Black,United-States,Female_25–60,<=50K
10.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,United-States,Male_25–60,>50K
13.0,0.0,0.0,40.0,Private,Bachelors,Never-married,Other-service,Not-in-family,White,United-States,Female_25–60,<=50K
10.0,0.0,0.0,40.0,Private,Some-college,Never-married,Craft-repair,Not-in-family,White,United-States,Male_<25,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Divorced,Transport-moving,Husband,White,United-States,Male_25–60,>50K
9.0,0.0,0.0,1.0,Private,Some-college,Divorced,Sales,Unmarried,White,United-States,Female_25–60,<=50K
9.0,0.0,0.0,40.0,Private,HS-grad,Widowed,Transport-moving,Not-in-family,White,United-States,Male_25–60,<=50K
